code,Year,Established,Discontinued,Operating,state,id,latitude,longitude
AK,1772,0,0,0,Alaska,2,63.588753,-154.493062
AK,1773,0,0,0,Alaska,2,63.588753,-154.493062
AK,1774,0,0,0,Alaska,2,63.588753,-154.493062
AK,1775,0,0,0,Alaska,2,63.588753,-154.493062
AK,1776,0,0,0,Alaska,2,63.588753,-154.493062
AK,1777,0,0,0,Alaska,2,63.588753,-154.493062
AK,1778,0,0,0,Alaska,2,63.588753,-154.493062
AK,1779,0,0,0,Alaska,2,63.588753,-154.493062
AK,1780,0,0,0,Alaska,2,63.588753,-154.493062
AK,1781,0,0,0,Alaska,2,63.588753,-154.493062
AK,1782,0,0,0,Alaska,2,63.588753,-154.493062
AK,1783,0,0,0,Alaska,2,63.588753,-154.493062
AK,1784,0,0,0,Alaska,2,63.588753,-154.493062
AK,1785,0,0,0,Alaska,2,63.588753,-154.493062
AK,1786,0,0,0,Alaska,2,63.588753,-154.493062
AK,1787,0,0,0,Alaska,2,63.588753,-154.493062
AK,1788,0,0,0,Alaska,2,63.588753,-154.493062
AK,1789,0,0,0,Alaska,2,63.588753,-154.493062
AK,1790,0,0,0,Alaska,2,63.588753,-154.493062
AK,1791,0,0,0,Alaska,2,63.588753,-154.493062
AK,1792,0,0,0,Alaska,2,63.588753,-154.493062
AK,1793,0,0,0,Alaska,2,63.588753,-154.493062
AK,1794,0,0,0,Alaska,2,63.588753,-154.493062
AK,1795,0,0,0,Alaska,2,63.588753,-154.493062
AK,1796,0,0,0,Alaska,2,63.588753,-154.493062
AK,1797,0,0,0,Alaska,2,63.588753,-154.493062
AK,1798,0,0,0,Alaska,2,63.588753,-154.493062
AK,1799,0,0,0,Alaska,2,63.588753,-154.493062
AK,1800,0,0,0,Alaska,2,63.588753,-154.493062
AK,1801,0,0,0,Alaska,2,63.588753,-154.493062
AK,1802,0,0,0,Alaska,2,63.588753,-154.493062
AK,1803,0,0,0,Alaska,2,63.588753,-154.493062
AK,1804,0,0,0,Alaska,2,63.588753,-154.493062
AK,1805,0,0,0,Alaska,2,63.588753,-154.493062
AK,1806,0,0,0,Alaska,2,63.588753,-154.493062
AK,1807,0,0,0,Alaska,2,63.588753,-154.493062
AK,1808,0,0,0,Alaska,2,63.588753,-154.493062
AK,1809,0,0,0,Alaska,2,63.588753,-154.493062
AK,1810,0,0,0,Alaska,2,63.588753,-154.493062
AK,1811,0,0,0,Alaska,2,63.588753,-154.493062
AK,1812,0,0,0,Alaska,2,63.588753,-154.493062
AK,1813,0,0,0,Alaska,2,63.588753,-154.493062
AK,1814,0,0,0,Alaska,2,63.588753,-154.493062
AK,1815,0,0,0,Alaska,2,63.588753,-154.493062
AK,1816,0,0,0,Alaska,2,63.588753,-154.493062
AK,1817,0,0,0,Alaska,2,63.588753,-154.493062
AK,1818,0,0,0,Alaska,2,63.588753,-154.493062
AK,1819,0,0,0,Alaska,2,63.588753,-154.493062
AK,1820,0,0,0,Alaska,2,63.588753,-154.493062
AK,1821,0,0,0,Alaska,2,63.588753,-154.493062
AK,1822,0,0,0,Alaska,2,63.588753,-154.493062
AK,1823,0,0,0,Alaska,2,63.588753,-154.493062
AK,1824,0,0,0,Alaska,2,63.588753,-154.493062
AK,1825,0,0,0,Alaska,2,63.588753,-154.493062
AK,1826,0,0,0,Alaska,2,63.588753,-154.493062
AK,1827,0,0,0,Alaska,2,63.588753,-154.493062
AK,1828,0,0,0,Alaska,2,63.588753,-154.493062
AK,1829,0,0,0,Alaska,2,63.588753,-154.493062
AK,1830,0,0,0,Alaska,2,63.588753,-154.493062
AK,1831,0,0,0,Alaska,2,63.588753,-154.493062
AK,1832,0,0,0,Alaska,2,63.588753,-154.493062
AK,1833,0,0,0,Alaska,2,63.588753,-154.493062
AK,1834,0,0,0,Alaska,2,63.588753,-154.493062
AK,1835,0,0,0,Alaska,2,63.588753,-154.493062
AK,1836,0,0,0,Alaska,2,63.588753,-154.493062
AK,1837,0,0,0,Alaska,2,63.588753,-154.493062
AK,1838,0,0,0,Alaska,2,63.588753,-154.493062
AK,1839,0,0,0,Alaska,2,63.588753,-154.493062
AK,1840,0,0,0,Alaska,2,63.588753,-154.493062
AK,1841,0,0,0,Alaska,2,63.588753,-154.493062
AK,1842,0,0,0,Alaska,2,63.588753,-154.493062
AK,1843,0,0,0,Alaska,2,63.588753,-154.493062
AK,1844,0,0,0,Alaska,2,63.588753,-154.493062
AK,1845,0,0,0,Alaska,2,63.588753,-154.493062
AK,1846,0,0,0,Alaska,2,63.588753,-154.493062
AK,1847,0,0,0,Alaska,2,63.588753,-154.493062
AK,1848,0,0,0,Alaska,2,63.588753,-154.493062
AK,1849,0,0,0,Alaska,2,63.588753,-154.493062
AK,1850,0,0,0,Alaska,2,63.588753,-154.493062
AK,1851,0,0,0,Alaska,2,63.588753,-154.493062
AK,1852,0,0,0,Alaska,2,63.588753,-154.493062
AK,1853,0,0,0,Alaska,2,63.588753,-154.493062
AK,1854,0,0,0,Alaska,2,63.588753,-154.493062
AK,1855,0,0,0,Alaska,2,63.588753,-154.493062
AK,1856,0,0,0,Alaska,2,63.588753,-154.493062
AK,1857,0,0,0,Alaska,2,63.588753,-154.493062
AK,1858,0,0,0,Alaska,2,63.588753,-154.493062
AK,1859,0,0,0,Alaska,2,63.588753,-154.493062
AK,1860,0,0,0,Alaska,2,63.588753,-154.493062
AK,1861,0,0,0,Alaska,2,63.588753,-154.493062
AK,1862,0,0,0,Alaska,2,63.588753,-154.493062
AK,1863,0,0,0,Alaska,2,63.588753,-154.493062
AK,1864,0,0,0,Alaska,2,63.588753,-154.493062
AK,1865,0,0,0,Alaska,2,63.588753,-154.493062
AK,1866,0,0,0,Alaska,2,63.588753,-154.493062
AK,1867,1,0,1,Alaska,2,63.588753,-154.493062
AK,1868,0,0,1,Alaska,2,63.588753,-154.493062
AK,1869,3,0,4,Alaska,2,63.588753,-154.493062
AK,1870,0,0,4,Alaska,2,63.588753,-154.493062
AK,1871,0,0,4,Alaska,2,63.588753,-154.493062
AK,1872,0,0,4,Alaska,2,63.588753,-154.493062
AK,1873,0,1,3,Alaska,2,63.588753,-154.493062
AK,1874,0,0,3,Alaska,2,63.588753,-154.493062
AK,1875,0,0,3,Alaska,2,63.588753,-154.493062
AK,1876,0,0,3,Alaska,2,63.588753,-154.493062
AK,1877,0,0,3,Alaska,2,63.588753,-154.493062
AK,1878,0,0,3,Alaska,2,63.588753,-154.493062
AK,1879,0,0,3,Alaska,2,63.588753,-154.493062
AK,1880,0,0,3,Alaska,2,63.588753,-154.493062
AK,1881,1,0,4,Alaska,2,63.588753,-154.493062
AK,1882,7,2,9,Alaska,2,63.588753,-154.493062
AK,1883,0,1,8,Alaska,2,63.588753,-154.493062
AK,1884,0,0,8,Alaska,2,63.588753,-154.493062
AK,1885,1,0,9,Alaska,2,63.588753,-154.493062
AK,1886,2,0,11,Alaska,2,63.588753,-154.493062
AK,1887,1,0,12,Alaska,2,63.588753,-154.493062
AK,1888,4,0,16,Alaska,2,63.588753,-154.493062
AK,1889,1,0,17,Alaska,2,63.588753,-154.493062
AK,1890,2,1,18,Alaska,2,63.588753,-154.493062
AK,1891,1,0,19,Alaska,2,63.588753,-154.493062
AK,1892,7,1,25,Alaska,2,63.588753,-154.493062
AK,1893,0,0,25,Alaska,2,63.588753,-154.493062
AK,1894,4,1,28,Alaska,2,63.588753,-154.493062
AK,1895,1,5,24,Alaska,2,63.588753,-154.493062
AK,1896,4,1,27,Alaska,2,63.588753,-154.493062
AK,1897,6,0,33,Alaska,2,63.588753,-154.493062
AK,1898,11,2,42,Alaska,2,63.588753,-154.493062
AK,1899,14,2,54,Alaska,2,63.588753,-154.493062
AK,1900,20,6,68,Alaska,2,63.588753,-154.493062
AK,1901,22,3,87,Alaska,2,63.588753,-154.493062
AK,1902,16,7,96,Alaska,2,63.588753,-154.493062
AK,1903,8,2,102,Alaska,2,63.588753,-154.493062
AK,1904,8,3,107,Alaska,2,63.588753,-154.493062
AK,1905,16,4,119,Alaska,2,63.588753,-154.493062
AK,1906,17,5,131,Alaska,2,63.588753,-154.493062
AK,1907,12,6,137,Alaska,2,63.588753,-154.493062
AK,1908,16,4,149,Alaska,2,63.588753,-154.493062
AK,1909,14,8,155,Alaska,2,63.588753,-154.493062
AK,1910,6,6,155,Alaska,2,63.588753,-154.493062
AK,1911,6,3,158,Alaska,2,63.588753,-154.493062
AK,1912,16,6,168,Alaska,2,63.588753,-154.493062
AK,1913,9,3,174,Alaska,2,63.588753,-154.493062
AK,1914,7,2,179,Alaska,2,63.588753,-154.493062
AK,1915,7,8,178,Alaska,2,63.588753,-154.493062
AK,1916,3,2,179,Alaska,2,63.588753,-154.493062
AK,1917,8,4,183,Alaska,2,63.588753,-154.493062
AK,1918,3,12,174,Alaska,2,63.588753,-154.493062
AK,1919,2,5,171,Alaska,2,63.588753,-154.493062
AK,1920,5,0,176,Alaska,2,63.588753,-154.493062
AK,1921,6,3,179,Alaska,2,63.588753,-154.493062
AK,1922,12,5,186,Alaska,2,63.588753,-154.493062
AK,1923,4,2,188,Alaska,2,63.588753,-154.493062
AK,1924,11,3,196,Alaska,2,63.588753,-154.493062
AK,1925,7,6,197,Alaska,2,63.588753,-154.493062
AK,1926,8,7,198,Alaska,2,63.588753,-154.493062
AK,1927,3,5,196,Alaska,2,63.588753,-154.493062
AK,1928,5,1,200,Alaska,2,63.588753,-154.493062
AK,1929,3,4,199,Alaska,2,63.588753,-154.493062
AK,1930,9,4,204,Alaska,2,63.588753,-154.493062
AK,1931,5,2,207,Alaska,2,63.588753,-154.493062
AK,1932,7,5,209,Alaska,2,63.588753,-154.493062
AK,1933,0,3,206,Alaska,2,63.588753,-154.493062
AK,1934,10,4,212,Alaska,2,63.588753,-154.493062
AK,1935,8,3,217,Alaska,2,63.588753,-154.493062
AK,1936,7,6,218,Alaska,2,63.588753,-154.493062
AK,1937,4,2,220,Alaska,2,63.588753,-154.493062
AK,1938,11,6,225,Alaska,2,63.588753,-154.493062
AK,1939,7,2,230,Alaska,2,63.588753,-154.493062
AK,1940,5,4,231,Alaska,2,63.588753,-154.493062
AK,1941,3,6,228,Alaska,2,63.588753,-154.493062
AK,1942,5,9,224,Alaska,2,63.588753,-154.493062
AK,1943,1,5,220,Alaska,2,63.588753,-154.493062
AK,1944,1,5,216,Alaska,2,63.588753,-154.493062
AK,1945,0,6,210,Alaska,2,63.588753,-154.493062
AK,1946,7,2,215,Alaska,2,63.588753,-154.493062
AK,1947,16,2,229,Alaska,2,63.588753,-154.493062
AK,1948,7,2,234,Alaska,2,63.588753,-154.493062
AK,1949,13,2,245,Alaska,2,63.588753,-154.493062
AK,1950,15,2,258,Alaska,2,63.588753,-154.493062
AK,1951,11,12,257,Alaska,2,63.588753,-154.493062
AK,1952,8,4,261,Alaska,2,63.588753,-154.493062
AK,1953,0,7,254,Alaska,2,63.588753,-154.493062
AK,1954,3,14,243,Alaska,2,63.588753,-154.493062
AK,1955,2,5,240,Alaska,2,63.588753,-154.493062
AK,1956,0,6,234,Alaska,2,63.588753,-154.493062
AK,1957,4,12,226,Alaska,2,63.588753,-154.493062
AK,1958,1,7,220,Alaska,2,63.588753,-154.493062
AK,1959,2,4,218,Alaska,2,63.588753,-154.493062
AK,1960,2,2,218,Alaska,2,63.588753,-154.493062
AK,1961,5,5,218,Alaska,2,63.588753,-154.493062
AK,1962,4,0,222,Alaska,2,63.588753,-154.493062
AK,1963,3,1,224,Alaska,2,63.588753,-154.493062
AK,1964,0,7,217,Alaska,2,63.588753,-154.493062
AK,1965,2,5,214,Alaska,2,63.588753,-154.493062
AK,1966,1,12,203,Alaska,2,63.588753,-154.493062
AK,1967,1,1,203,Alaska,2,63.588753,-154.493062
AK,1968,1,1,203,Alaska,2,63.588753,-154.493062
AK,1969,0,0,203,Alaska,2,63.588753,-154.493062
AK,1970,0,1,202,Alaska,2,63.588753,-154.493062
AK,1971,0,4,198,Alaska,2,63.588753,-154.493062
AK,1972,0,2,196,Alaska,2,63.588753,-154.493062
AK,1973,0,1,195,Alaska,2,63.588753,-154.493062
AK,1974,0,2,193,Alaska,2,63.588753,-154.493062
AK,1975,0,3,190,Alaska,2,63.588753,-154.493062
AK,1976,0,1,189,Alaska,2,63.588753,-154.493062
AK,1977,0,0,189,Alaska,2,63.588753,-154.493062
AK,1978,0,0,189,Alaska,2,63.588753,-154.493062
AK,1979,0,0,189,Alaska,2,63.588753,-154.493062
AK,1980,0,0,189,Alaska,2,63.588753,-154.493062
AK,1981,0,0,189,Alaska,2,63.588753,-154.493062
AK,1982,0,3,186,Alaska,2,63.588753,-154.493062
AK,1983,0,2,184,Alaska,2,63.588753,-154.493062
AK,1984,0,0,184,Alaska,2,63.588753,-154.493062
AK,1985,0,0,184,Alaska,2,63.588753,-154.493062
AK,1986,0,0,184,Alaska,2,63.588753,-154.493062
AK,1987,0,0,184,Alaska,2,63.588753,-154.493062
AK,1988,0,0,184,Alaska,2,63.588753,-154.493062
AK,1989,0,0,184,Alaska,2,63.588753,-154.493062
AK,1990,0,0,184,Alaska,2,63.588753,-154.493062
AK,1991,0,0,184,Alaska,2,63.588753,-154.493062
AK,1992,0,0,184,Alaska,2,63.588753,-154.493062
AK,1993,0,0,184,Alaska,2,63.588753,-154.493062
AK,1994,0,0,184,Alaska,2,63.588753,-154.493062
AK,1995,0,0,184,Alaska,2,63.588753,-154.493062
AK,1996,0,0,184,Alaska,2,63.588753,-154.493062
AK,1997,0,0,184,Alaska,2,63.588753,-154.493062
AK,1998,0,0,184,Alaska,2,63.588753,-154.493062
AK,1999,0,0,184,Alaska,2,63.588753,-154.493062
AK,2000,0,0,184,Alaska,2,63.588753,-154.493062
AL,1772,0,0,0,Alabama,1,32.318231,-86.902298
AL,1773,0,0,0,Alabama,1,32.318231,-86.902298
AL,1774,0,0,0,Alabama,1,32.318231,-86.902298
AL,1775,0,0,0,Alabama,1,32.318231,-86.902298
AL,1776,0,0,0,Alabama,1,32.318231,-86.902298
AL,1777,0,0,0,Alabama,1,32.318231,-86.902298
AL,1778,0,0,0,Alabama,1,32.318231,-86.902298
AL,1779,0,0,0,Alabama,1,32.318231,-86.902298
AL,1780,0,0,0,Alabama,1,32.318231,-86.902298
AL,1781,0,0,0,Alabama,1,32.318231,-86.902298
AL,1782,0,0,0,Alabama,1,32.318231,-86.902298
AL,1783,0,0,0,Alabama,1,32.318231,-86.902298
AL,1784,0,0,0,Alabama,1,32.318231,-86.902298
AL,1785,0,0,0,Alabama,1,32.318231,-86.902298
AL,1786,0,0,0,Alabama,1,32.318231,-86.902298
AL,1787,0,0,0,Alabama,1,32.318231,-86.902298
AL,1788,0,0,0,Alabama,1,32.318231,-86.902298
AL,1789,0,0,0,Alabama,1,32.318231,-86.902298
AL,1790,0,0,0,Alabama,1,32.318231,-86.902298
AL,1791,0,0,0,Alabama,1,32.318231,-86.902298
AL,1792,0,0,0,Alabama,1,32.318231,-86.902298
AL,1793,0,0,0,Alabama,1,32.318231,-86.902298
AL,1794,0,0,0,Alabama,1,32.318231,-86.902298
AL,1795,0,0,0,Alabama,1,32.318231,-86.902298
AL,1796,0,0,0,Alabama,1,32.318231,-86.902298
AL,1797,0,0,0,Alabama,1,32.318231,-86.902298
AL,1798,0,0,0,Alabama,1,32.318231,-86.902298
AL,1799,0,0,0,Alabama,1,32.318231,-86.902298
AL,1800,0,0,0,Alabama,1,32.318231,-86.902298
AL,1801,0,0,0,Alabama,1,32.318231,-86.902298
AL,1802,0,0,0,Alabama,1,32.318231,-86.902298
AL,1803,2,0,2,Alabama,1,32.318231,-86.902298
AL,1804,2,0,4,Alabama,1,32.318231,-86.902298
AL,1805,0,0,4,Alabama,1,32.318231,-86.902298
AL,1806,0,0,4,Alabama,1,32.318231,-86.902298
AL,1807,2,0,6,Alabama,1,32.318231,-86.902298
AL,1808,1,1,6,Alabama,1,32.318231,-86.902298
AL,1809,1,0,7,Alabama,1,32.318231,-86.902298
AL,1810,0,0,7,Alabama,1,32.318231,-86.902298
AL,1811,6,2,11,Alabama,1,32.318231,-86.902298
AL,1812,0,0,11,Alabama,1,32.318231,-86.902298
AL,1813,2,1,12,Alabama,1,32.318231,-86.902298
AL,1814,2,0,14,Alabama,1,32.318231,-86.902298
AL,1815,3,0,17,Alabama,1,32.318231,-86.902298
AL,1816,2,0,19,Alabama,1,32.318231,-86.902298
AL,1817,5,1,23,Alabama,1,32.318231,-86.902298
AL,1818,22,5,40,Alabama,1,32.318231,-86.902298
AL,1819,18,7,51,Alabama,1,32.318231,-86.902298
AL,1820,11,1,61,Alabama,1,32.318231,-86.902298
AL,1821,16,2,75,Alabama,1,32.318231,-86.902298
AL,1822,24,18,81,Alabama,1,32.318231,-86.902298
AL,1823,17,2,96,Alabama,1,32.318231,-86.902298
AL,1824,18,8,106,Alabama,1,32.318231,-86.902298
AL,1825,17,6,117,Alabama,1,32.318231,-86.902298
AL,1826,37,9,145,Alabama,1,32.318231,-86.902298
AL,1827,25,6,164,Alabama,1,32.318231,-86.902298
AL,1828,50,20,194,Alabama,1,32.318231,-86.902298
AL,1829,22,18,198,Alabama,1,32.318231,-86.902298
AL,1830,22,13,207,Alabama,1,32.318231,-86.902298
AL,1831,23,13,217,Alabama,1,32.318231,-86.902298
AL,1832,31,7,241,Alabama,1,32.318231,-86.902298
AL,1833,50,33,258,Alabama,1,32.318231,-86.902298
AL,1834,34,14,278,Alabama,1,32.318231,-86.902298
AL,1835,19,14,283,Alabama,1,32.318231,-86.902298
AL,1836,54,17,320,Alabama,1,32.318231,-86.902298
AL,1837,68,19,369,Alabama,1,32.318231,-86.902298
AL,1838,29,11,387,Alabama,1,32.318231,-86.902298
AL,1839,59,23,423,Alabama,1,32.318231,-86.902298
AL,1840,30,21,432,Alabama,1,32.318231,-86.902298
AL,1841,17,10,439,Alabama,1,32.318231,-86.902298
AL,1842,23,20,442,Alabama,1,32.318231,-86.902298
AL,1843,19,14,447,Alabama,1,32.318231,-86.902298
AL,1844,51,11,487,Alabama,1,32.318231,-86.902298
AL,1845,13,9,491,Alabama,1,32.318231,-86.902298
AL,1846,30,16,505,Alabama,1,32.318231,-86.902298
AL,1847,27,7,525,Alabama,1,32.318231,-86.902298
AL,1848,45,10,560,Alabama,1,32.318231,-86.902298
AL,1849,41,19,582,Alabama,1,32.318231,-86.902298
AL,1850,93,10,665,Alabama,1,32.318231,-86.902298
AL,1851,22,13,674,Alabama,1,32.318231,-86.902298
AL,1852,37,16,695,Alabama,1,32.318231,-86.902298
AL,1853,48,27,716,Alabama,1,32.318231,-86.902298
AL,1854,46,30,732,Alabama,1,32.318231,-86.902298
AL,1855,61,29,764,Alabama,1,32.318231,-86.902298
AL,1856,48,25,787,Alabama,1,32.318231,-86.902298
AL,1857,64,21,830,Alabama,1,32.318231,-86.902298
AL,1858,51,17,864,Alabama,1,32.318231,-86.902298
AL,1859,37,25,876,Alabama,1,32.318231,-86.902298
AL,1860,50,26,900,Alabama,1,32.318231,-86.902298
AL,1861,7,34,873,Alabama,1,32.318231,-86.902298
AL,1862,0,0,873,Alabama,1,32.318231,-86.902298
AL,1863,0,0,873,Alabama,1,32.318231,-86.902298
AL,1864,0,1,872,Alabama,1,32.318231,-86.902298
AL,1865,0,0,872,Alabama,1,32.318231,-86.902298
AL,1866,17,118,771,Alabama,1,32.318231,-86.902298
AL,1867,9,40,740,Alabama,1,32.318231,-86.902298
AL,1868,23,13,750,Alabama,1,32.318231,-86.902298
AL,1869,33,14,769,Alabama,1,32.318231,-86.902298
AL,1870,45,12,802,Alabama,1,32.318231,-86.902298
AL,1871,56,34,824,Alabama,1,32.318231,-86.902298
AL,1872,44,17,851,Alabama,1,32.318231,-86.902298
AL,1873,65,19,897,Alabama,1,32.318231,-86.902298
AL,1874,61,41,917,Alabama,1,32.318231,-86.902298
AL,1875,52,26,943,Alabama,1,32.318231,-86.902298
AL,1876,51,16,978,Alabama,1,32.318231,-86.902298
AL,1877,48,20,1006,Alabama,1,32.318231,-86.902298
AL,1878,105,15,1096,Alabama,1,32.318231,-86.902298
AL,1879,98,38,1156,Alabama,1,32.318231,-86.902298
AL,1880,146,33,1269,Alabama,1,32.318231,-86.902298
AL,1881,85,33,1321,Alabama,1,32.318231,-86.902298
AL,1882,95,31,1385,Alabama,1,32.318231,-86.902298
AL,1883,103,52,1436,Alabama,1,32.318231,-86.902298
AL,1884,94,42,1488,Alabama,1,32.318231,-86.902298
AL,1885,66,25,1529,Alabama,1,32.318231,-86.902298
AL,1886,109,37,1601,Alabama,1,32.318231,-86.902298
AL,1887,90,49,1642,Alabama,1,32.318231,-86.902298
AL,1888,166,51,1757,Alabama,1,32.318231,-86.902298
AL,1889,92,34,1815,Alabama,1,32.318231,-86.902298
AL,1890,231,47,1999,Alabama,1,32.318231,-86.902298
AL,1891,144,44,2099,Alabama,1,32.318231,-86.902298
AL,1892,152,41,2210,Alabama,1,32.318231,-86.902298
AL,1893,82,51,2241,Alabama,1,32.318231,-86.902298
AL,1894,142,61,2322,Alabama,1,32.318231,-86.902298
AL,1895,79,121,2280,Alabama,1,32.318231,-86.902298
AL,1896,58,51,2287,Alabama,1,32.318231,-86.902298
AL,1897,27,31,2283,Alabama,1,32.318231,-86.902298
AL,1898,194,37,2440,Alabama,1,32.318231,-86.902298
AL,1899,116,42,2514,Alabama,1,32.318231,-86.902298
AL,1900,162,47,2629,Alabama,1,32.318231,-86.902298
AL,1901,118,116,2631,Alabama,1,32.318231,-86.902298
AL,1902,75,109,2597,Alabama,1,32.318231,-86.902298
AL,1903,106,242,2461,Alabama,1,32.318231,-86.902298
AL,1904,68,249,2280,Alabama,1,32.318231,-86.902298
AL,1905,54,327,2007,Alabama,1,32.318231,-86.902298
AL,1906,34,181,1860,Alabama,1,32.318231,-86.902298
AL,1907,26,266,1620,Alabama,1,32.318231,-86.902298
AL,1908,32,100,1552,Alabama,1,32.318231,-86.902298
AL,1909,11,111,1452,Alabama,1,32.318231,-86.902298
AL,1910,11,38,1425,Alabama,1,32.318231,-86.902298
AL,1911,15,41,1399,Alabama,1,32.318231,-86.902298
AL,1912,24,57,1366,Alabama,1,32.318231,-86.902298
AL,1913,18,32,1352,Alabama,1,32.318231,-86.902298
AL,1914,11,56,1307,Alabama,1,32.318231,-86.902298
AL,1915,9,47,1269,Alabama,1,32.318231,-86.902298
AL,1916,14,46,1237,Alabama,1,32.318231,-86.902298
AL,1917,11,36,1212,Alabama,1,32.318231,-86.902298
AL,1918,8,31,1189,Alabama,1,32.318231,-86.902298
AL,1919,11,20,1180,Alabama,1,32.318231,-86.902298
AL,1920,3,19,1164,Alabama,1,32.318231,-86.902298
AL,1921,9,17,1156,Alabama,1,32.318231,-86.902298
AL,1922,2,15,1143,Alabama,1,32.318231,-86.902298
AL,1923,5,23,1125,Alabama,1,32.318231,-86.902298
AL,1924,9,22,1112,Alabama,1,32.318231,-86.902298
AL,1925,2,16,1098,Alabama,1,32.318231,-86.902298
AL,1926,4,15,1087,Alabama,1,32.318231,-86.902298
AL,1927,4,20,1071,Alabama,1,32.318231,-86.902298
AL,1928,4,16,1059,Alabama,1,32.318231,-86.902298
AL,1929,4,12,1051,Alabama,1,32.318231,-86.902298
AL,1930,0,11,1040,Alabama,1,32.318231,-86.902298
AL,1931,2,14,1028,Alabama,1,32.318231,-86.902298
AL,1932,2,16,1014,Alabama,1,32.318231,-86.902298
AL,1933,1,25,990,Alabama,1,32.318231,-86.902298
AL,1934,4,14,980,Alabama,1,32.318231,-86.902298
AL,1935,3,14,969,Alabama,1,32.318231,-86.902298
AL,1936,2,9,962,Alabama,1,32.318231,-86.902298
AL,1937,2,13,951,Alabama,1,32.318231,-86.902298
AL,1938,4,3,952,Alabama,1,32.318231,-86.902298
AL,1939,1,7,946,Alabama,1,32.318231,-86.902298
AL,1940,0,6,940,Alabama,1,32.318231,-86.902298
AL,1941,2,10,932,Alabama,1,32.318231,-86.902298
AL,1942,1,9,924,Alabama,1,32.318231,-86.902298
AL,1943,3,10,917,Alabama,1,32.318231,-86.902298
AL,1944,0,4,913,Alabama,1,32.318231,-86.902298
AL,1945,1,6,908,Alabama,1,32.318231,-86.902298
AL,1946,0,5,903,Alabama,1,32.318231,-86.902298
AL,1947,2,2,903,Alabama,1,32.318231,-86.902298
AL,1948,0,3,900,Alabama,1,32.318231,-86.902298
AL,1949,1,4,897,Alabama,1,32.318231,-86.902298
AL,1950,5,8,894,Alabama,1,32.318231,-86.902298
AL,1951,1,7,888,Alabama,1,32.318231,-86.902298
AL,1952,1,2,887,Alabama,1,32.318231,-86.902298
AL,1953,0,9,878,Alabama,1,32.318231,-86.902298
AL,1954,1,17,862,Alabama,1,32.318231,-86.902298
AL,1955,1,46,817,Alabama,1,32.318231,-86.902298
AL,1956,0,14,803,Alabama,1,32.318231,-86.902298
AL,1957,1,28,776,Alabama,1,32.318231,-86.902298
AL,1958,0,16,760,Alabama,1,32.318231,-86.902298
AL,1959,0,16,744,Alabama,1,32.318231,-86.902298
AL,1960,0,6,738,Alabama,1,32.318231,-86.902298
AL,1961,0,4,734,Alabama,1,32.318231,-86.902298
AL,1962,1,4,731,Alabama,1,32.318231,-86.902298
AL,1963,0,2,729,Alabama,1,32.318231,-86.902298
AL,1964,0,11,718,Alabama,1,32.318231,-86.902298
AL,1965,0,5,713,Alabama,1,32.318231,-86.902298
AL,1966,0,15,698,Alabama,1,32.318231,-86.902298
AL,1967,0,16,682,Alabama,1,32.318231,-86.902298
AL,1968,0,9,673,Alabama,1,32.318231,-86.902298
AL,1969,0,1,672,Alabama,1,32.318231,-86.902298
AL,1970,0,0,672,Alabama,1,32.318231,-86.902298
AL,1971,0,1,671,Alabama,1,32.318231,-86.902298
AL,1972,0,12,659,Alabama,1,32.318231,-86.902298
AL,1973,0,9,650,Alabama,1,32.318231,-86.902298
AL,1974,0,14,636,Alabama,1,32.318231,-86.902298
AL,1975,0,6,630,Alabama,1,32.318231,-86.902298
AL,1976,0,6,624,Alabama,1,32.318231,-86.902298
AL,1977,0,0,624,Alabama,1,32.318231,-86.902298
AL,1978,1,3,622,Alabama,1,32.318231,-86.902298
AL,1979,0,3,619,Alabama,1,32.318231,-86.902298
AL,1980,0,4,615,Alabama,1,32.318231,-86.902298
AL,1981,0,0,615,Alabama,1,32.318231,-86.902298
AL,1982,0,2,613,Alabama,1,32.318231,-86.902298
AL,1983,0,5,608,Alabama,1,32.318231,-86.902298
AL,1984,0,3,605,Alabama,1,32.318231,-86.902298
AL,1985,0,2,603,Alabama,1,32.318231,-86.902298
AL,1986,0,9,594,Alabama,1,32.318231,-86.902298
AL,1987,0,4,590,Alabama,1,32.318231,-86.902298
AL,1988,0,4,586,Alabama,1,32.318231,-86.902298
AL,1989,2,3,585,Alabama,1,32.318231,-86.902298
AL,1990,0,2,583,Alabama,1,32.318231,-86.902298
AL,1991,1,0,584,Alabama,1,32.318231,-86.902298
AL,1992,0,0,584,Alabama,1,32.318231,-86.902298
AL,1993,0,0,584,Alabama,1,32.318231,-86.902298
AL,1994,0,0,584,Alabama,1,32.318231,-86.902298
AL,1995,0,0,584,Alabama,1,32.318231,-86.902298
AL,1996,0,0,584,Alabama,1,32.318231,-86.902298
AL,1997,0,0,584,Alabama,1,32.318231,-86.902298
AL,1998,0,0,584,Alabama,1,32.318231,-86.902298
AL,1999,0,0,584,Alabama,1,32.318231,-86.902298
AL,2000,0,0,584,Alabama,1,32.318231,-86.902298
AR,1772,0,0,0,Arkansas,5,35.20105,-91.831833
AR,1773,0,0,0,Arkansas,5,35.20105,-91.831833
AR,1774,0,0,0,Arkansas,5,35.20105,-91.831833
AR,1775,0,0,0,Arkansas,5,35.20105,-91.831833
AR,1776,0,0,0,Arkansas,5,35.20105,-91.831833
